FakeID,lid,Count
672,4e2596421fc72f585bf56fea,3
673,40e5f700f964a520ff091fe3,11
674,519c0f29498e4cf161e2cd58,61
675,4e76807f52b1c8e519ed76fd,4
676,4a16db5bf964a52016791fe3,40
677,40b28c80f964a52065fc1ee3,22
678,49f7d3def964a520e36c1fe3,33
679,4abfc4c2f964a520189220e3,7
680,4e8a3b9f49018e0360af5482,11
681,4aa6960af964a520424a20e3,29
682,4b521eebf964a5208f6927e3,14
683,53a52919498ebd730dba2b1a,4
684,52f082b211d2056491495596,3
685,417c4200f964a520ca1d1fe3,40
686,4a109e41f964a520e9761fe3,5
687,4a7b6b6ff964a520f3ea1fe3,7
688,4b4b83b1f964a520c49e26e3,3
689,5398ecc9498ea108fbf4cc2d,4
690,4a72105ff964a52041da1fe3,11
691,4ac4062bf964a520e89d20e3,7
692,4bdc8d392a3a0f47245eb3b6,7
693,4c6dc20ff338236aaeaa081b,54
694,4a4b5901f964a5205bac1fe3,28
695,53921089498ecd20b1923746,32
696,4df175171f6e818dadf83825,12
697,49d81b0ff964a520aa5d1fe3,18
698,40b28c80f964a520ccfe1ee3,12
699,4a01ecb1f964a5200d711fe3,9
700,4b4a57a0f964a520928426e3,12
701,4cb602ba8db0a1436bc46616,5
702,53766c84498e869e32f1e85a,17
703,5197db26498e9ad3fd4328dc,4
704,4a71cfc1f964a5208ed91fe3,4
705,40b28c80f964a5204ffc1ee3,45
706,4b5a4b89f964a520fcba28e3,7
707,4b49280bf964a520216826e3,3
708,4a3443d9f964a520fe9b1fe3,15
709,4ecd9a09722e01c57f2cce34,36
710,4df3b166aeb7170aa2f1f726,3
711,533ed590498e08c89a416c2c,24
712,4c1563d8a5eb76b0294dc3b7,25
713,532453d6498e89a993893eac,3
714,4bb6ae03941ad13a50dd1fe3,9
715,4a01f4d5f964a52016711fe3,4
716,4fa49c157b0c477553c71057,3
717,4b71f602f964a520d6662de3,3
718,4b82eb2ef964a52021ed30e3,3
719,40b28c80f964a52054ff1ee3,29
720,4a95a0e6f964a520ed2320e3,5
721,4ab564d6f964a520597420e3,9
722,49e55491f964a520be631fe3,28
723,4b391862f964a520115625e3,3
724,4de1453b8877aab7fe5fff5d,4
725,4a6cf01af964a5201cd21fe3,7
726,5282f289498ef3b6a76c42c2,5
727,52914387498e470999432c33,21
728,4b843c8ff964a520812931e3,28
729,4ad3bc41f964a52006e620e3,12
730,51b10890498ea6be26c7b672,4
731,4c1e58898b3aa59314eb9b5f,3
732,4b64e3acf964a520b4d72ae3,4
733,50fbee14e4b07b832ebdd2a9,3
734,5053b93ae4b01e46206b7e55,10
735,4d28b9b9b818a35d3a0b988a,18
736,50f202b3e4b0d94f8e7bf787,7
737,4c379384298e9c74110b08e3,3
738,4ef0aec22c5b9617daaca14c,8
739,4aa3fda3f964a520bb4420e3,5
740,4b70d9fbf964a52097312de3,20
741,4c6469d258810f4704260c1e,3
742,504f77fce4b04947aa680a69,6
743,4a176a52f964a52058791fe3,44
744,4f58d8d3e4b0ff115974f250,6
745,4e319c02cc3fa4395baab366,23
746,40b28c80f964a520c2fc1ee3,3
747,4ba3a918f964a520465138e3,4
748,51faffb8498e2f68d5d3285f,10
749,51ca4b11498eb327cdb072b1,34
750,4ac9028df964a52001be20e3,6
751,4c9297e0f600236a665cbe32,4
752,40b28c80f964a520abfb1ee3,7
753,4b008be4f964a520593f22e3,34
754,4bcdf9eacc8cd13abb80c3cf,8
755,4b070e79f964a52063f622e3,6
756,4b6b3db2f964a5208bfb2be3,16
757,4a7d9d34f964a520f0ee1fe3,3
758,4a568dd6f964a5205fb51fe3,7
759,4bc7a9086501c9b6d7ea3e29,8
760,4e9729ea754adbdc5d4fbc78,10
761,4f75cfeee4b0ca03a356e41e,7
762,4bd63e54637ba59361fbf770,7
763,4c3b78ec16cb2d7fa1ed02a9,6
764,4b9665aaf964a52003ca34e3,14
765,4ae50e46f964a52028a021e3,7
766,4a91f826f964a520731c20e3,3
767,4ae3cf7df964a520199921e3,5
768,4d5dcae61ee8721e94f38a21,3
769,4b271a67f964a520c18424e3,3
770,4af7199ef964a520d60522e3,16
771,4b1963acf964a5207bdc23e3,6
772,4b699582f964a52061a82be3,6
773,40b28c80f964a5206dfe1ee3,10
774,4c49b63476fbb7136f8c8e74,3
775,53015818498ee35b40b8892b,31
776,4b81dc2af964a52092c130e3,4
777,4dc48c66d164eb9c9fd8ca3c,17
778,40b28c80f964a52097fb1ee3,13
779,4a91d257f964a520fc1b20e3,21
780,4bfd4df92b83b713baafa998,4
781,518eb11e498e31e529d026f3,3
782,49ea526ff964a52051661fe3,44
783,4aabf1aaf964a520155b20e3,32
784,4b218bf3f964a520a43d24e3,8
785,4b119e23f964a520b08023e3,27
786,4b1056e8f964a520366e23e3,5
787,4b760022f964a5209a352ee3,4
788,4cd076295845bfb7e007b20d,3
789,4b240c1cf964a520de5f24e3,3
790,4adbca4ef964a520a92a21e3,3
791,49ecc621f964a52082671fe3,17
792,4d5808978147f04dcc719d54,13
793,4a182ab0f964a5208a791fe3,3
794,519e86dd498ea9522f8b379d,26
795,4c968e1bf244b1f7e67c351d,35
796,40db6b00f964a52078011fe3,37
797,4c279f2f5c5ca593211a48fe,9
798,4b3d1d61f964a520488e25e3,5
799,51c5cf6e498e89b997c90d51,8
800,4ab682a4f964a520827720e3,15
801,4b3cfe17f964a5205e8b25e3,18
802,51ffe4af498eaa38312f1f31,6
803,4c2e247a4e132d7f719f9ddf,3
804,4b1443b2f964a5202ba023e3,10
805,42a39200f964a520e1241fe3,16
806,4c0482ba0b8eef3b55efb882,3
807,53c0719d498e27a169b37b6f,7
808,4c5f12d3832fa593d79aecd3,3
809,4b6cc0fcf964a520de512ce3,5
810,4b15aa1bf964a5200ab223e3,7
811,4aff1594f964a520f63322e3,4
812,4aea34f2f964a52030ba21e3,12
813,4b952dc2f964a5203c9334e3,3
814,4ba68cfff964a5207a5d39e3,20
815,40b28c80f964a520a1fc1ee3,7
816,4b885234f964a52002ef31e3,18
817,4b4f91d7f964a520d50b27e3,4
818,4b5e0323f964a520217929e3,10
819,5330d73d498e81d59f6033e5,4
820,52556d8d498eda9ccf161a1b,4
821,4b8d6b5df964a52091fa32e3,3
822,4a7f7916f964a52028f41fe3,11
823,4ad5e4f9f964a520e60321e3,4
824,509c1957e4b051548cb37fef,19
825,5239f7cf11d243dedb4bec0c,6
826,49c436f2f964a520af561fe3,18
827,519e988f498eb6e7c7ffc38e,6
828,4c5847e030d82d7ff8b4db62,30
829,4ae22b78f964a520688b21e3,4
830,4b11a5d9f964a5205a8123e3,3
831,4a35372df964a5209e9c1fe3,5
832,53a1ee5f498edbec6ff2d472,14
833,4b0492b2f964a520465522e3,8
834,4a722721f964a52079da1fe3,10
835,4bc35f0dabf49521dfa8c393,4
836,40b28c80f964a52038fc1ee3,7
837,4e594fb41f6e804280c45e06,3
838,4b50fe9ff964a5208a3c27e3,3
839,4ae07bd3f964a5208e7f21e3,3
840,4a5413a8f964a52003b31fe3,8
841,4b71fe8af964a520fd682de3,3
842,4a6bbbeaf964a520cecf1fe3,5
843,4b8ae617f964a520d68732e3,7
844,40b28c80f964a5200bfc1ee3,14
845,4b4bcb5df964a520efa726e3,15
846,4dc0b87352b1877d85a45dd2,7
847,53b5d301498e69be2ee30752,12
848,4a2c9980f964a52074971fe3,76
849,51b67aa6498ec4c6efc47647,12
850,4adfa94ff964a520917c21e3,15
851,50088c11e4b090cb24efb0a9,15
852,4ae118b6f964a520318521e3,8
853,4b252bb2f964a520526d24e3,4
854,4ed9543cb6344371f5935fcb,3
855,4e81fbbd0039208f7243b552,5
856,510027c38302a1c4de76918b,7
857,4e8deb7d7ee6bb6ad45f9cb0,13
858,4be5ecaa2457a593733aac15,23
859,4b7e538af964a52096e92fe3,3
860,4b4e0d9ff964a520c0df26e3,7
861,4a6e8003f964a520d5d41fe3,14
862,4be60aa52468c9284af70043,3
863,4ee2a213722ea7b94362f60d,9
864,4e9c7ad7f5b9d5900556994b,5
865,4aad202ff964a5209d5e20e3,21
866,40b28c80f964a520defe1ee3,20
867,4af3836df964a5204bee21e3,6
868,4b7c4e6af964a520318b2fe3,9
869,4a7b7bf9f964a5202ceb1fe3,8
870,4adb72eff964a5209e2721e3,6
871,4bd0ec7ca8b3a5936efa645f,11
872,4d87dbf27d4c5481abfb3471,4
873,4c0be98ba1b32d7f10b79bf0,10
874,4bc9bdb5937ca5931f34a692,4
875,4e1473be81dc308b5c664f9c,6
876,4a6fa490f964a520b0d61fe3,43
877,4a3e624df964a520dfa21fe3,20
878,4b3be528f964a520d57d25e3,3
879,4a9d9614f964a520953820e3,28
880,4b3a97eef964a520a36a25e3,10
881,50f1e611e4b094237cc8e2e3,5
882,4f32f529e4b0dd592a2f3c88,3
883,4bf5de2d5e800f470e72e6d4,5
884,4bbfae5eb492d13ad218a360,11
885,40b28c80f964a52015fd1ee3,19
886,4d90f5cccb9b224b4c89bb41,3
887,4b08e5ccf964a520351323e3,4
888,519c1968498e6436d198cde7,3
889,4a469daef964a52032a91fe3,54
890,4a6a7150f964a52077cd1fe3,3
891,4b3964ebf964a520ed5b25e3,3
892,4abe5a95f964a520ee8c20e3,6
893,4b40e1e5f964a520b5bc25e3,3
894,4bccf6be8920b713c3229fdc,3
895,4b77f933f964a520a4b02ee3,6
896,4ac2b5fbf964a520769a20e3,11
897,4de16c441fc7ca155a67c222,34
898,4c26c95cc11dc9b6abaf2924,3
899,4f3e856f6b742d59d6de5f88,5
900,4bd4d1ca637ba593628bf570,22
901,51fdb450498e1c109702ae59,24
902,4bf8755d4a67c928ba7c25cf,7
903,4a9ed9baf964a520773b20e3,6
904,4cec7138b80da093499e1c00,3
905,4b899252f964a520b54232e3,6
906,4b020fa8f964a520794722e3,3
907,40b28c80f964a5203efc1ee3,9
908,4c6489623f69c9b653ed88d9,4
909,40b28c80f964a52019fc1ee3,4
910,50493155e4b031ae55d158f5,5
911,539b7613498e08a9ddb6f06e,62
912,40b28c80f964a520cefb1ee3,34
913,4e02857ae4cdbd9a5174c041,32
914,4150c080f964a5200a1d1fe3,23
915,4a6a4cfaf964a5200ecd1fe3,5
916,4a58f1bef964a5203fb81fe3,10
917,4eb340869adf115272bbf646,3
918,5244f9cd11d2a1718463270e,6
919,4ac54acef964a52068b120e3,3
920,49fc73abf964a520a76e1fe3,4
921,5196c3ae498e614afc097bd0,4
922,4ad01904f964a52093d720e3,9
923,4a367adbf964a520949d1fe3,32
924,4bd50f317b1876b0ab508a86,4
925,4bdc8577c79cc928adf086e9,3
926,4a25b0bbf964a5207b7e1fe3,40
927,4a68dffdf964a5202ccb1fe3,3
928,4b79933cf964a52097022fe3,7
929,4bb6b4382ea195212128ac2f,12
930,4cbe16fb19ceb1f7017f1bcd,6
931,4c7ffe186cc2b713926b0e9b,4
932,4b7c6fc1f964a52033932fe3,3
933,4bf3dcd398ac0f470f4563a8,5
934,4a5fa03df964a520f1bf1fe3,22
935,4aa3fa44f964a520a84420e3,14
936,53874e21498edfec60a813be,31
937,4c4200ffce54e21e9bf70b1a,60
938,4b4a7352f964a520038826e3,6
939,4b563853f964a520f50528e3,3
940,4e4d56e822717c65aca7fab1,28
941,4b396ad7f964a5204b5c25e3,7
942,4b58b51ff964a520b16628e3,3
943,4be72de9cf200f479361153c,10
944,4a7b6a36f964a520f0ea1fe3,13
945,4bbe281feeca952149174df1,7
946,4e92128102d5dcbe60036479,6
947,4b979ce8f964a520980b35e3,6
948,51a05633498ef31a5310052c,15
949,4e976ac02c5b50b457be13e3,3
950,45bbae6cf964a520f7411fe3,5
951,4a735b4df964a52041dc1fe3,9
952,4bd391b59854d13a852dfe4d,14
953,51a51cd12fc6471839c2d57a,4
954,4d703e4fd0f6a09081658d62,5
955,4a5cc0bcf964a52082bc1fe3,11
956,4a84f4dff964a520f2fd1fe3,28
957,4a9f03b2f964a520383c20e3,5
958,4a7daa56f964a52014ef1fe3,27
959,4b639725f964a5206b852ae3,3
960,4c4b71879e6dbe9a76d5060c,3
961,4f89e357e4b0089de95d0de9,7
962,4b40f526f964a5203dbe25e3,11
963,53930bcc498e8a555ad6103f,6
964,4ab687eff964a520a07720e3,3
965,4adb6923f964a520272721e3,5
966,4b6f2f3cf964a520c0e22ce3,4
967,4b11e3ddf964a520938623e3,3
968,4abfd045f964a520699220e3,125
969,4d87ad0bbc848cfad72f9d2b,5
970,4b2190b2f964a5200e3e24e3,3
971,4da358759aa4721e3fe7211a,3
972,4a8013d3f964a5209cf41fe3,19
973,4a638499f964a5203bc51fe3,4
974,5326561e498ec918d7707755,5
975,51447735e4b0751893cda7ca,4
976,4a316d45f964a520c9991fe3,10
977,4a95a339f964a520fb2320e3,61
978,4c1fcd7182109c74d231d459,47
979,4a68c120f964a520edca1fe3,6
980,4a4ed07ef964a5201aaf1fe3,7
981,4b44920df964a520def625e3,6
982,4df16ea5d22d8c5470d52f0e,5
983,4ada4bb9f964a5200d2121e3,3
984,4bce3de4c564ef3b66fbedf0,53
985,4b4393edf964a5209ee325e3,13
986,4b9f7fd8f964a520d82637e3,14
987,4b64579bf964a520efab2ae3,16
988,40b28c80f964a520e8fe1ee3,9
989,41253f00f964a5204b0c1fe3,22
990,4ea186789adff6343942a5a0,3
991,4c4c6b4f712ac9282bd44e6e,5
992,524f8e8111d2b2e01ef7dd15,4
993,4a5428b6f964a52016b31fe3,45
994,4a37ac45f964a520569e1fe3,7
995,4b688afcf964a520e77e2be3,8
996,4b799abff964a520e9042fe3,6
997,4e0d385a1838f62321b9480e,13
998,4ae120f0f964a5205f8521e3,3
999,4aa2e2ddf964a520714220e3,5
1000,43655e80f964a5206d291fe3,10
1001,4b12bf08f964a520478d23e3,6
1002,4f7fab82e4b007a664959555,3
1003,4b923ca1f964a520cbed33e3,4
1004,3fd66200f964a52016ee1ee3,5
1005,40b28c80f964a520d4fe1ee3,8
1006,4a708111f964a5209cd71fe3,14
1007,4c2817ee9fb5d13ac32a9957,20
1008,526b49d511d2ac8acb5676be,5
1009,4c6db880e6b7b1f753a2aa8e,3
1010,4b85e129f964a520957731e3,4
1011,509ec3d7e4b0ab1753a427af,4
1012,49d51ce3f964a520675c1fe3,14
1013,4c241973c11dc9b67a062524,19
1014,4bbf50b630c99c7457f15411,7
1015,509ad316e4b064b01b6d00cd,6
1016,40cb9900f964a52016011fe3,45
1017,4b6cca0af964a52090542ce3,19
1018,4ab182c9f964a520c66920e3,24
1019,52e1bad3498ebc2581e0c4e0,5
1020,4a823e8af964a520fcf81fe3,41
1021,4e9a0b66e5fa3f633d06afee,4
1022,4b086ae3f964a5206b0b23e3,5
1023,4cfd8381d8468cfa7599006c,7
1024,4527f884f964a5200d3b1fe3,8
1025,52f436d8498e7e53a66ad39d,5
1026,4ba90042f964a5204f023ae3,3
1027,4b43ce91f964a5208cea25e3,3
1028,4b5215fef964a520ab6627e3,4
1029,4afb96cff964a520b61e22e3,22
1030,4c8967171eafb1f7b0407135,3
1031,4a7a1109f964a5205de81fe3,4
1032,51f0053b498e5b2e4ce52673,6
1033,4b5c822df964a520643329e3,3
1034,513fb510e4b0d0bf2081cacc,7
1035,4ad5e28ff964a520db0321e3,3
1036,4e05c5c8d1640223a491c808,5
1037,4e4e23c1bd4101d0d7a32838,5
1038,4c00696adf6c0f4723608b22,3
1039,4d7927974b30a1435c979fcb,4
1040,4c39f1edae2da593944a03c6,4
1041,4b5378dff964a520a89e27e3,5
1042,4a92da4df964a520e81d20e3,5
1043,50adaa6ee4b0a712107ff655,3
1044,526ea06711d24c814934706e,5
1045,4a84bc17f964a5207afd1fe3,10
1046,533fcce0498ec097e46865ee,9
1047,4b06d842f964a5204af122e3,7
1048,4c157d0582a3c9b62bfcfef8,9
1049,4df8df2ad22dca97c5999581,4
1050,5259277011d2467d7fcbdba2,3
1051,4a14602af964a5202c781fe3,5
1052,4a9dbaf5f964a520233920e3,4
1053,42e18880f964a52067261fe3,26
1054,4ea21e615c5cd12b35836235,9
1055,532dbf10498e39738a65423a,3
1056,4b6b3910f964a52087fa2be3,5
1057,49f3473cf964a5207f6a1fe3,159
1058,4a14ef13f964a5208c781fe3,9
1059,4d30d43adfba721e3ccbb97b,3
1060,510fd557e4b0ca91ffed239f,6
1061,4e06204e6284d9ee92cd00e7,3
1062,4bf1eedd189f0f470de2b762,4
1063,4dadc9de0cb6f003f4901a09,6
1064,4ab2ea7af964a520f86c20e3,22
1065,49f4c21ff964a5204b6b1fe3,5
1066,49dcd2d7f964a520a75f1fe3,60
1067,4a886692f964a5203c0620e3,10
1068,5323e0c9498e6444d5c72a88,3
1069,40b28c80f964a520c1fc1ee3,11
1070,4ae60ad0f964a52047a421e3,9
1071,4bd73b8209ecb713826c467c,4
1072,4b2c2b02f964a52004c324e3,5
1073,4dfa8ff045dd0d640c6512c8,6
1074,4bdb16d763c5c9b6b0472668,3
1075,53974fa7498e932c3f31e30e,7
1076,4aac7d30f964a5201e5e20e3,24
1077,4fee1957e4b0b6774f05e055,13
1078,52b11278498eddf88561280e,22
1079,4b2b079df964a520dbb324e3,3
1080,4cc322891e596dcbb035c867,7
1081,40b28c80f964a52064fc1ee3,5
1082,4b8f9c2ff964a520da5933e3,3
1083,4b82c271f964a520fde230e3,11
1084,50fbb38ae4b02fe30fd7b5e5,5
1085,4b59f872f964a520bfa428e3,4
1086,4c69613e96f176b05bf9a236,8
1087,4bdc480763c5c9b6960b2b68,6
1088,4b23dfadf964a520c85b24e3,5
1089,4aa07e13f964a520d43f20e3,4
1090,528f6eb6498ea8cd7df4fe35,11
1091,4f232c6e6aa3ce55794a8c04,9
1092,4a5e0fbbf964a520f9bd1fe3,3
1093,4b00291af964a520083b22e3,4
1094,4ea873fdb803ca4a89484920,7
1095,4a91eac3f964a520551c20e3,6
1096,4b5a8479f964a5204ac928e3,3
1097,4b7768c5f964a5208b982ee3,7
1098,51f1ce81498e031853c14f3a,3
1099,4a95e8c1f964a5205d2520e3,17
1100,4af0d0edf964a52064df21e3,6
1101,4a62a7c9f964a5206cc41fe3,8
1102,40b28c80f964a52067fc1ee3,29
1103,5216158f11d25c97808c7e24,9
1104,4fcaae2ce4b087d22a6d6ba5,3
1105,50afbea3e4b0892bb81b2577,20
1106,4b196b09f964a520fddc23e3,15
1107,50f0861529a66dd8457d290c,3
1108,505de297e4b03a383a899e7d,14
1109,4197f180f964a520181e1fe3,25
1110,4a5280cff964a520a8b11fe3,30
1111,537fe391498ebb8d53188024,5
1112,4aad216af964a520a45e20e3,44
1113,510ee229e4b0a7d148acf647,14
1114,4a6e2474f964a52006d41fe3,26
1115,4af9b20df964a5206e1322e3,62
1116,4e6426dcd164ddd5e683a051,9
1117,51228f4ce4b0c66be41b253c,93
1118,4bdd1890f219c9b6ccfb1110,5
1119,4ca77d13931bb60c38f19de2,10
1120,49ebe3cbf964a5203f671fe3,13
1121,40b68100f964a5206f001fe3,29
1122,4a96ad3af964a5208b2620e3,16
1123,4ab91478f964a520ed7d20e3,3
1124,52acd06f11d2b2a00514f54a,3
1125,4a9cb7c9f964a520b83720e3,3
1126,4b6b00c5f964a520d7eb2be3,8
1127,506cb754e4b0779462fbe315,3
1128,52405a6211d2cd49615f2ef9,11
1129,4b6e290ef964a520afae2ce3,4
1130,4b5c720ff964a520383029e3,3
1131,4b182fd6f964a52089ce23e3,6
1132,4a2ae201f964a52063961fe3,3
1133,4bc23b61b492d13a1539a760,15
1134,4ca37645f832a1cd55d99de5,3
1135,4c5af7e4ec2520a1c2d05212,4
1136,4a5a72f9f964a52057ba1fe3,10
1137,4f4263e2e4b0c80f85ac3fd5,19
1138,40b28c80f964a52056fc1ee3,5
1139,4a027159f964a52051711fe3,31
1140,4af34196f964a52028ec21e3,3
1141,4ac77155f964a52042b720e3,17
1142,525f395011d2a8f7d311bd2f,4
1143,4bc248b674a9a593af19d3f6,3
1144,4a874434f964a520840320e3,4
1145,4a835237f964a520c7fa1fe3,17
1146,42cc7080f964a520ed251fe3,44
1147,40b28c80f964a520d9fb1ee3,13
1148,4addc613f964a520bb6521e3,7
1149,4bcc6ab868f976b005876283,3
1150,50994085e889d2487791f798,4
1151,4becd8e8bbe62d7f977b7f2b,5
1152,43695300f964a52090291fe3,15
1153,4ff31952e4b0af32b659d571,8
1154,49e4e821f964a52067631fe3,16
1155,517f3971ebca9f3230010683,8
1156,41818800f964a520dc1d1fe3,49
1157,4e6a0a81aeb7c31e42ddabcf,18
1158,4ed372550e01f1a883589309,3
1159,4b5f88a0f964a52004c029e3,4
1160,5317792511d25f42091a550b,40
1161,4a993362f964a5207f2d20e3,9
1162,4bcf3d03046076b0a5e76d71,3
1163,5369180c498e34d9de8447df,5
1164,4addb5f7f964a5206c6521e3,12
1165,4fd0088ce4b05aa267dcd831,16
1166,4bec0a73a9900f4744781840,4
1167,4b672353f964a520223d2be3,6
1168,4f259654e4b0c41c53ca56ae,25
1169,4b218df7f964a520c53d24e3,5
1170,4cd9bfcf847da1cd5657019a,3
1171,4bc8a2c314d79521e77c69e9,3
1172,4bfd4932b68d0f47f785e857,4
1173,40b28c80f964a5201bff1ee3,6
1174,4b515264f964a520dc4a27e3,4
1175,5366b935498efc83233eeb23,9
1176,4d8bcd4192e6a0930b6fd48b,7
1177,4aaace37f964a5207d5720e3,15
1178,4abfed05f964a5200a9320e3,5
1179,51e07379498e9c13b15b77f0,13
1180,532c379d498e7cd077b2e316,9
1181,50895797e4b0db195eee7101,5
1182,4c98f28ed799a1cda6b6b652,4
1183,4ac2a260f964a520139a20e3,5
1184,4b833013f964a5207afc30e3,10
1185,4c8cedadb118b7131c921d01,5
1186,4f285e187beb6b2df86aac3b,3
1187,4fabc9b7e4b034d5347735e4,4
1188,4a9c6450f964a520053720e3,33
1189,4c38f6c8dfb0e21e8ea3afa8,23
1190,4cffbb3e75d3236a7bcbe6f7,27
1191,40b28c80f964a5205bfd1ee3,5
1192,40b28c80f964a52078fc1ee3,4
1193,4b50942af964a5201a2827e3,3
1194,4a92fb85f964a520641e20e3,19
1195,4b09a103f964a5209d1a23e3,14
1196,4b8cb316f964a520d8da32e3,8
1197,50158e12e4b06bc0be572740,3
1198,4a32e5bbf964a520bb9a1fe3,6
1199,50527c2ee4b0001ed28a09ae,22
1200,4fab11cfe4b092915c184e24,15
1201,4b62f11af964a520ee592ae3,3
1202,4a19dca1f964a520607a1fe3,17
1203,4a1b01daf964a520bd7a1fe3,20
1204,4a7b1c42f964a5200eea1fe3,6
1205,4b79a648f964a52051082fe3,6
1206,5140c669e4b0c8c906ddbe9d,3
1207,4f94d908e4b0f63926441bad,5
1208,4addc127f964a520a26521e3,7
1209,4b9e8df9f964a520a3ee36e3,5
1210,4a45a07cf964a5206da81fe3,5
1211,51509c2fe4b0d91ea96df07a,3
1212,4c181e69838020a1e3c6e361,3
1213,4b451d62f964a520290526e3,4
1214,4c03246a187ec928c856b57b,14
1215,51dea29e498e195d03438f96,7
1216,4bccb89dfb84c9b69fe8203e,17
1217,4dee714c1850195b829623e1,24
1218,40b28c80f964a52059fc1ee3,85
1219,4bbf382a85fbb713eec77167,3
1220,49f87d25f964a520f96c1fe3,11
1221,5165c83be4b0523c1f585246,9
1222,4e0b6168091a24e92f01e0bf,3
1223,4b218c70f964a520ab3d24e3,6
1224,4b09e2aef964a5202e1f23e3,17
1225,4ad27e80f964a520ece120e3,3
1226,47b97445f964a520c24d1fe3,4
1227,4a63b5c3f964a5209fc51fe3,40
1228,4abd59eaf964a520dd8920e3,11
1229,50983a99e4b0385777e2da20,10
1230,4cb76d7a7148f04da94cc8ab,26
1231,4b74a8a3f964a520c4ea2de3,3
1232,41eda300f964a520f61e1fe3,29
1233,4a622a61f964a5203dc31fe3,69
1234,4b19a565f964a52020e123e3,4
1235,49f0aac8f964a52042691fe3,20
1236,5182f8b2498e2c68e34b5af9,13
1237,4ada5a3ff964a520b32121e3,6
1238,51a94f14498ea88f24962ab7,4
1239,45bba5e7f964a520f6411fe3,8
1240,4bc0a840920eb713ee40192c,5
1241,4a73898af964a520badc1fe3,6
1242,4ab1bb1bf964a520806a20e3,12
1243,4c3dedb3a97bbe9a9883fcdd,3
1244,4ce1d3d6f8cdb1f77dde9e12,3
1245,40b68100f964a5206d001fe3,31
1246,49dcdfe0f964a520b45f1fe3,17
1247,488def62f964a52059511fe3,16
1248,4af30a7ef964a5200bea21e3,8
1249,4b59c46df964a520009728e3,4
1250,4ea6eae48b814c68ad191bd2,8
1251,4aba6980f964a520368120e3,18
1252,4bc21f642a89ef3bd543f388,10
1253,4a2b0f33f964a52093961fe3,7
1254,4cd1f2ea3e63721ed5ada6cc,4
1255,4a6cb078f964a52047d11fe3,6
1256,520d61de498e45c732e26e4a,27
1257,4a5b752ef964a52037bb1fe3,3
1258,4b6dc921f964a520b18f2ce3,4
1259,4e7946d98998654c74a6deae,8
1260,4b7ed180f964a520bd0130e3,3
1261,4bc1ecdd920eb713e74b1b2c,3
1262,50bab82ee4b0073fac1f087e,3
1263,4a7cf559f964a52025ee1fe3,55
1264,51724386e4b0d23a1162ca6b,11
1265,4dbb7881815439392f908a3d,13
1266,4c86edce56e0370400adaea3,21
1267,50b04cc4e4b0c59ee9e6566b,6
1268,4b653c75f964a5200eea2ae3,3
1269,4acd31d2f964a52058cb20e3,40
1270,4ac64c18f964a52095b320e3,17
1271,4b8807dff964a5204cda31e3,27
1272,5396301d498e2660782b078a,6
1273,4f047bf7e30090dfdbd95ee8,4
1274,40b28c80f964a52040fb1ee3,10
1275,4a139e79f964a520f2771fe3,20
1276,4b876c65f964a520e2be31e3,13
1277,44ff29b6f964a520a2381fe3,18
1278,4f52e52ae4b0195da4625f04,16
1279,4b4b6222f964a520999926e3,3
1280,4b2bbd30f964a520feb924e3,4
1281,4adbf2bbf964a520242b21e3,179
1282,50c0a24de4b06fbaef40c470,3
1283,52140b3311d22f17d8bc5a58,15
1284,4b64b041f964a52090c82ae3,6
1285,4a4151d3f964a5201da51fe3,18
1286,40f08300f964a5204b0a1fe3,22
1287,4b1abdeff964a520c3f023e3,11
1288,49d51d1ff964a520685c1fe3,5
1289,4a08857cf964a520da731fe3,10
1290,4aff9186f964a520803922e3,3
1291,4b96e9b8f964a5205eed34e3,3
1292,4a27f4b2f964a520de941fe3,4
1293,4a9a2de1f964a520a13120e3,15
1294,4a6e0846f964a520b3d31fe3,19
1295,40b28c80f964a520c6fb1ee3,13
1296,4a56d904f964a520d1b51fe3,5
1297,4a765f44f964a520f2e21fe3,38
1298,5065ca63e4b03c090a0fd8b5,9
1299,4ba97d2bf964a520332a3ae3,3
1300,4b1744e3f964a52067c423e3,16
1301,4ad3dc9ff964a520a6e620e3,4
1302,4fdca5bbe4b0d33168e33d0b,8
1303,5199068a498eaf74c11c7a7d,18
1304,4bad097ff964a52016273be3,5
1305,4a003070f964a52072701fe3,10
1306,4a807b49f964a52069f51fe3,11
1307,49e55326f964a520bb631fe3,35
1308,4f1b8a15e4b0b4fde977bfa1,3
1309,511ec90de4b0c674331f7192,7
1310,49ea0eb8f964a5201b661fe3,56
1311,4a08f159f964a52028741fe3,54
1312,4a6e40eef964a52057d41fe3,6
1313,512cea56e4b0a71452094506,10
1314,4bfea1ed4e5d0f477be37c1f,20
1315,4c003ec892a6c92805e843e2,6
1316,49fb8732f964a5204e6e1fe3,33
1317,49f3c317f964a520d76a1fe3,28
1318,4a7b9022f964a52069eb1fe3,20
1319,4ca8b924a643b713acc0e8a6,21
1320,4af61997f964a5202c0122e3,18
1321,4b6e48dcf964a52032b62ce3,4
1322,516f54dc498efec71d0f9a3c,8
1323,4d03cf26347da1cdacd3278f,3
1324,5104dd90e4b08a321af9d11a,4
1325,4ae6e363f964a5206aa721e3,4
1326,4f459cf4e4b0cc9b801c6d29,5
1327,4f471472e4b01d17b830c0cf,3
